idx	op_type	name	inputs	outputs
353	Conv	/vector_field/main_blocks.4/convnext.0/dwconv/Conv	['/vector_field/main_blocks.4/convnext.0/dwconv/Pad_output_0', 'tts.ttl.vector_field.main_blocks.4.convnext.0.dwconv.weight', 'tts.ttl.vector_field.main_blocks.4.convnext.0.dwconv.bias']	['/vector_field/main_blocks.4/convnext.0/dwconv/Conv_output_0']
354	Mul	/vector_field/main_blocks.4/convnext.0/Mul_1	['/vector_field/main_blocks.4/convnext.0/dwconv/Conv_output_0', 'latent_mask']	['/vector_field/main_blocks.4/convnext.0/Mul_1_output_0']
355	Transpose	/vector_field/main_blocks.4/convnext.0/norm/Transpose	['/vector_field/main_blocks.4/convnext.0/Mul_1_output_0']	['/vector_field/main_blocks.4/convnext.0/norm/Transpose_output_0']
356	LayerNormalization	/vector_field/main_blocks.4/convnext.0/norm/norm/LayerNormalization	['/vector_field/main_blocks.4/convnext.0/norm/Transpose_output_0', 'tts.ttl.vector_field.main_blocks.4.convnext.0.norm.norm.weight', 'tts.ttl.vector_field.main_blocks.4.convnext.0.norm.norm.bias']	['/vector_field/main_blocks.4/convnext.0/norm/norm/LayerNormalization_output_0']
357	Transpose	/vector_field/main_blocks.4/convnext.0/norm/Transpose_1	['/vector_field/main_blocks.4/convnext.0/norm/norm/LayerNormalization_output_0']	['/vector_field/main_blocks.4/convnext.0/norm/Transpose_1_output_0']
358	Conv	/vector_field/main_blocks.4/convnext.0/pwconv1/Conv	['/vector_field/main_blocks.4/convnext.0/norm/Transpose_1_output_0', 'tts.ttl.vector_field.main_blocks.4.convnext.0.pwconv1.weight', 'tts.ttl.vector_field.main_blocks.4.convnext.0.pwconv1.bias']	['/vector_field/main_blocks.4/convnext.0/pwconv1/Conv_output_0']
359	Div	/vector_field/main_blocks.4/convnext.0/act/Div	['/vector_field/main_blocks.4/convnext.0/pwconv1/Conv_output_0', '/vector_field/main_blocks.0/convnext.0/act/Constant_output_0']	['/vector_field/main_blocks.4/convnext.0/act/Div_output_0']
360	Erf	/vector_field/main_blocks.4/convnext.0/act/Erf	['/vector_field/main_blocks.4/convnext.0/act/Div_output_0']	['/vector_field/main_blocks.4/convnext.0/act/Erf_output_0']
361	Add	/vector_field/main_blocks.4/convnext.0/act/Add	['/vector_field/main_blocks.4/convnext.0/act/Erf_output_0', '/vector_field/main_blocks.0/convnext.0/act/Constant_1_output_0']	['/vector_field/main_blocks.4/convnext.0/act/Add_output_0']
362	Mul	/vector_field/main_blocks.4/convnext.0/act/Mul	['/vector_field/main_blocks.4/convnext.0/pwconv1/Conv_output_0', '/vector_field/main_blocks.4/convnext.0/act/Add_output_0']	['/vector_field/main_blocks.4/convnext.0/act/Mul_output_0']
363	Mul	/vector_field/main_blocks.4/convnext.0/act/Mul_1	['/vector_field/main_blocks.4/convnext.0/act/Mul_output_0', '/vector_field/main_blocks.0/convnext.0/act/Constant_2_output_0']	['/vector_field/main_blocks.4/convnext.0/act/Mul_1_output_0']
364	Conv	/vector_field/main_blocks.4/convnext.0/pwconv2/Conv	['/vector_field/main_blocks.4/convnext.0/act/Mul_1_output_0', 'tts.ttl.vector_field.main_blocks.4.convnext.0.pwconv2.weight', 'tts.ttl.vector_field.main_blocks.4.convnext.0.pwconv2.bias']	['/vector_field/main_blocks.4/convnext.0/pwconv2/Conv_output_0']
365	Mul	/vector_field/main_blocks.4/convnext.0/Mul_2	['tts.ttl.vector_field.main_blocks.4.convnext.0.gamma', '/vector_field/main_blocks.4/convnext.0/pwconv2/Conv_output_0']	['/vector_field/main_blocks.4/convnext.0/Mul_2_output_0']
366	Add	/vector_field/main_blocks.4/convnext.0/Add	['/vector_field/main_blocks.4/convnext.0/Mul_output_0', '/vector_field/main_blocks.4/convnext.0/Mul_2_output_0']	['/vector_field/main_blocks.4/convnext.0/Add_output_0']
367	Mul	/vector_field/main_blocks.4/convnext.0/Mul_3	['/vector_field/main_blocks.4/convnext.0/Add_output_0', 'latent_mask']	['/vector_field/main_blocks.4/convnext.0/Mul_3_output_0']
368	Mul	/vector_field/main_blocks.5/Mul	['/vector_field/main_blocks.4/convnext.0/Mul_3_output_0', 'latent_mask']	['/vector_field/main_blocks.5/Mul_output_0']
369	Transpose	/vector_field/main_blocks.5/Transpose	['/vector_field/main_blocks.5/Mul_output_0']	['/vector_field/main_blocks.5/Transpose_output_0']
370	MatMul	/vector_field/main_blocks.5/attention/W_query/linear/MatMul	['/vector_field/main_blocks.5/Transpose_output_0', 'onnx::MatMul_3116']	['/vector_field/main_blocks.5/attention/W_query/linear/MatMul_output_0']
371	Add	/vector_field/main_blocks.5/attention/W_query/linear/Add	['tts.ttl.vector_field.main_blocks.5.attention.W_query.linear.bias', '/vector_field/main_blocks.5/attention/W_query/linear/MatMul_output_0']	['/vector_field/main_blocks.5/attention/W_query/linear/Add_output_0']
372	Split	/vector_field/main_blocks.5/attention/Split	['/vector_field/main_blocks.5/attention/W_query/linear/Add_output_0', '/vector_field/main_blocks.5/attention/Constant_6_output_0']	['/vector_field/main_blocks.5/attention/Split_output_0', '/vector_field/main_blocks.5/attention/Split_output_1']
373	Unsqueeze	/vector_field/main_blocks.5/attention/Unsqueeze	['/vector_field/main_blocks.5/attention/Split_output_0', '/vector_field/main_blocks.3/attn/Constant_40_output_0']	['/vector_field/main_blocks.5/attention/Unsqueeze_output_0']
374	Unsqueeze	/vector_field/main_blocks.5/attention/Unsqueeze_1	['/vector_field/main_blocks.5/attention/Split_output_1', '/vector_field/main_blocks.3/attn/Constant_40_output_0']	['/vector_field/main_blocks.5/attention/Unsqueeze_1_output_0']
375	Concat	/vector_field/main_blocks.5/attention/Concat	['/vector_field/main_blocks.5/attention/Unsqueeze_output_0', '/vector_field/main_blocks.5/attention/Unsqueeze_1_output_0']	['/vector_field/main_blocks.5/attention/Concat_output_0']
376	MatMul	/vector_field/main_blocks.5/attention/MatMul	['/vector_field/main_blocks.5/attention/Concat_output_0', '/vector_field/main_blocks.5/attention/tanh/Tanh_output_0']	['/vector_field/main_blocks.5/attention/MatMul_output_0']
377	Div	/vector_field/main_blocks.5/attention/Div	['/vector_field/main_blocks.5/attention/MatMul_output_0', '/vector_field/main_blocks.3/attn/Constant_39_output_0']	['/vector_field/main_blocks.5/attention/Div_output_0']
378	Softmax	/vector_field/main_blocks.5/attention/Softmax	['/vector_field/main_blocks.5/attention/Div_output_0']	['/vector_field/main_blocks.5/attention/Softmax_output_0']
379	Where	/vector_field/main_blocks.5/attention/Where	['/vector_field/main_blocks.23/attention/Cast_output_0', '/vector_field/main_blocks.3/attn/Constant_44_output_0', '/vector_field/main_blocks.5/attention/Softmax_output_0']	['/vector_field/main_blocks.5/attention/Where_output_0']
380	MatMul	/vector_field/main_blocks.5/attention/MatMul_1	['/vector_field/main_blocks.5/attention/Where_output_0', '/vector_field/main_blocks.5/attention/Concat_2_output_0']	['/vector_field/main_blocks.5/attention/MatMul_1_output_0']
381	Split	/vector_field/main_blocks.5/attention/Split_3	['/vector_field/main_blocks.5/attention/MatMul_1_output_0', '/vector_field/main_blocks.5/attention/Constant_11_output_0']	['/vector_field/main_blocks.5/attention/Split_3_output_0', '/vector_field/main_blocks.5/attention/Split_3_output_1']
382	Concat	/vector_field/main_blocks.5/attention/Concat_3	['/vector_field/main_blocks.5/attention/Split_3_output_0', '/vector_field/main_blocks.5/attention/Split_3_output_1']	['/vector_field/main_blocks.5/attention/Concat_3_output_0']
383	Squeeze	/vector_field/main_blocks.5/attention/Squeeze	['/vector_field/main_blocks.5/attention/Concat_3_output_0', '/vector_field/main_blocks.3/attn/Constant_40_output_0']	['/vector_field/main_blocks.5/attention/Squeeze_output_0']
384	MatMul	/vector_field/main_blocks.5/attention/out_fc/linear/MatMul	['/vector_field/main_blocks.5/attention/Squeeze_output_0', 'onnx::MatMul_3119']	['/vector_field/main_blocks.5/attention/out_fc/linear/MatMul_output_0']
385	Add	/vector_field/main_blocks.5/attention/out_fc/linear/Add	['tts.ttl.vector_field.main_blocks.5.attention.out_fc.linear.bias', '/vector_field/main_blocks.5/attention/out_fc/linear/MatMul_output_0']	['/vector_field/main_blocks.5/attention/out_fc/linear/Add_output_0']
386	Mul	/vector_field/main_blocks.5/attention/Mul	['/vector_field/main_blocks.5/attention/out_fc/linear/Add_output_0', '/vector_field/main_blocks.3/Transpose_2_output_0']	['/vector_field/main_blocks.5/attention/Mul_output_0']
387	Transpose	/vector_field/main_blocks.5/Transpose_1	['/vector_field/main_blocks.5/attention/Mul_output_0']	['/vector_field/main_blocks.5/Transpose_1_output_0']
388	Add	/vector_field/main_blocks.5/Add	['/vector_field/main_blocks.5/Transpose_1_output_0', '/vector_field/main_blocks.5/Mul_output_0']	['/vector_field/main_blocks.5/Add_output_0']
389	Transpose	/vector_field/main_blocks.5/norm/Transpose	['/vector_field/main_blocks.5/Add_output_0']	['/vector_field/main_blocks.5/norm/Transpose_output_0']
390	LayerNormalization	/vector_field/main_blocks.5/norm/norm/LayerNormalization	['/vector_field/main_blocks.5/norm/Transpose_output_0', 'tts.ttl.vector_field.main_blocks.5.norm.norm.weight', 'tts.ttl.vector_field.main_blocks.5.norm.norm.bias']	['/vector_field/main_blocks.5/norm/norm/LayerNormalization_output_0']
391	Transpose	/vector_field/main_blocks.5/norm/Transpose_1	['/vector_field/main_blocks.5/norm/norm/LayerNormalization_output_0']	['/vector_field/main_blocks.5/norm/Transpose_1_output_0']
392	Mul	/vector_field/main_blocks.5/Mul_1	['/vector_field/main_blocks.5/norm/Transpose_1_output_0', 'latent_mask']	['/vector_field/main_blocks.5/Mul_1_output_0']
393	Mul	/vector_field/main_blocks.6/convnext.0/Mul	['/vector_field/main_blocks.5/Mul_1_output_0', 'latent_mask']	['/vector_field/main_blocks.6/convnext.0/Mul_output_0']
394	Pad	/vector_field/main_blocks.6/convnext.0/dwconv/Pad	['/vector_field/main_blocks.6/convnext.0/Mul_output_0', '/vector_field/main_blocks.0/convnext.0/dwconv/Cast_output_0']	['/vector_field/main_blocks.6/convnext.0/dwconv/Pad_output_0']
395	Conv	/vector_field/main_blocks.6/convnext.0/dwconv/Conv	['/vector_field/main_blocks.6/convnext.0/dwconv/Pad_output_0', 'tts.ttl.vector_field.main_blocks.6.convnext.0.dwconv.weight', 'tts.ttl.vector_field.main_blocks.6.convnext.0.dwconv.bias']	['/vector_field/main_blocks.6/convnext.0/dwconv/Conv_output_0']
396	Mul	/vector_field/main_blocks.6/convnext.0/Mul_1	['/vector_field/main_blocks.6/convnext.0/dwconv/Conv_output_0', 'latent_mask']	['/vector_field/main_blocks.6/convnext.0/Mul_1_output_0']
397	Transpose	/vector_field/main_blocks.6/convnext.0/norm/Transpose	['/vector_field/main_blocks.6/convnext.0/Mul_1_output_0']	['/vector_field/main_blocks.6/convnext.0/norm/Transpose_output_0']
398	LayerNormalization	/vector_field/main_blocks.6/convnext.0/norm/norm/LayerNormalization	['/vector_field/main_blocks.6/convnext.0/norm/Transpose_output_0', 'tts.ttl.vector_field.main_blocks.6.convnext.0.norm.norm.weight', 'tts.ttl.vector_field.main_blocks.6.convnext.0.norm.norm.bias']	['/vector_field/main_blocks.6/convnext.0/norm/norm/LayerNormalization_output_0']
399	Transpose	/vector_field/main_blocks.6/convnext.0/norm/Transpose_1	['/vector_field/main_blocks.6/convnext.0/norm/norm/LayerNormalization_output_0']	['/vector_field/main_blocks.6/convnext.0/norm/Transpose_1_output_0']
400	Conv	/vector_field/main_blocks.6/convnext.0/pwconv1/Conv	['/vector_field/main_blocks.6/convnext.0/norm/Transpose_1_output_0', 'tts.ttl.vector_field.main_blocks.6.convnext.0.pwconv1.weight', 'tts.ttl.vector_field.main_blocks.6.convnext.0.pwconv1.bias']	['/vector_field/main_blocks.6/convnext.0/pwconv1/Conv_output_0']
401	Div	/vector_field/main_blocks.6/convnext.0/act/Div	['/vector_field/main_blocks.6/convnext.0/pwconv1/Conv_output_0', '/vector_field/main_blocks.0/convnext.0/act/Constant_output_0']	['/vector_field/main_blocks.6/convnext.0/act/Div_output_0']
402	Erf	/vector_field/main_blocks.6/convnext.0/act/Erf	['/vector_field/main_blocks.6/convnext.0/act/Div_output_0']	['/vector_field/main_blocks.6/convnext.0/act/Erf_output_0']
403	Add	/vector_field/main_blocks.6/convnext.0/act/Add	['/vector_field/main_blocks.6/convnext.0/act/Erf_output_0', '/vector_field/main_blocks.0/convnext.0/act/Constant_1_output_0']	['/vector_field/main_blocks.6/convnext.0/act/Add_output_0']
404	Mul	/vector_field/main_blocks.6/convnext.0/act/Mul	['/vector_field/main_blocks.6/convnext.0/pwconv1/Conv_output_0', '/vector_field/main_blocks.6/convnext.0/act/Add_output_0']	['/vector_field/main_blocks.6/convnext.0/act/Mul_output_0']
405	Mul	/vector_field/main_blocks.6/convnext.0/act/Mul_1	['/vector_field/main_blocks.6/convnext.0/act/Mul_output_0', '/vector_field/main_blocks.0/convnext.0/act/Constant_2_output_0']	['/vector_field/main_blocks.6/convnext.0/act/Mul_1_output_0']
406	Conv	/vector_field/main_blocks.6/convnext.0/pwconv2/Conv	['/vector_field/main_blocks.6/convnext.0/act/Mul_1_output_0', 'tts.ttl.vector_field.main_blocks.6.convnext.0.pwconv2.weight', 'tts.ttl.vector_field.main_blocks.6.convnext.0.pwconv2.bias']	['/vector_field/main_blocks.6/convnext.0/pwconv2/Conv_output_0']
407	Mul	/vector_field/main_blocks.6/convnext.0/Mul_2	['tts.ttl.vector_field.main_blocks.6.convnext.0.gamma', '/vector_field/main_blocks.6/convnext.0/pwconv2/Conv_output_0']	['/vector_field/main_blocks.6/convnext.0/Mul_2_output_0']
408	Add	/vector_field/main_blocks.6/convnext.0/Add	['/vector_field/main_blocks.6/convnext.0/Mul_output_0', '/vector_field/main_blocks.6/convnext.0/Mul_2_output_0']	['/vector_field/main_blocks.6/convnext.0/Add_output_0']
409	Mul	/vector_field/main_blocks.6/convnext.0/Mul_3	['/vector_field/main_blocks.6/convnext.0/Add_output_0', 'latent_mask']	['/vector_field/main_blocks.6/convnext.0/Mul_3_output_0']
410	Mul	/vector_field/main_blocks.6/convnext.1/Mul	['/vector_field/main_blocks.6/convnext.0/Mul_3_output_0', 'latent_mask']	['/vector_field/main_blocks.6/convnext.1/Mul_output_0']
411	Pad	/vector_field/main_blocks.6/convnext.1/dwconv/Pad	['/vector_field/main_blocks.6/convnext.1/Mul_output_0', '/vector_field/main_blocks.0/convnext.1/dwconv/Cast_output_0']	['/vector_field/main_blocks.6/convnext.1/dwconv/Pad_output_0']
412	Conv	/vector_field/main_blocks.6/convnext.1/dwconv/Conv	['/vector_field/main_blocks.6/convnext.1/dwconv/Pad_output_0', 'tts.ttl.vector_field.main_blocks.6.convnext.1.dwconv.weight', 'tts.ttl.vector_field.main_blocks.6.convnext.1.dwconv.bias']	['/vector_field/main_blocks.6/convnext.1/dwconv/Conv_output_0']
413	Mul	/vector_field/main_blocks.6/convnext.1/Mul_1	['/vector_field/main_blocks.6/convnext.1/dwconv/Conv_output_0', 'latent_mask']	['/vector_field/main_blocks.6/convnext.1/Mul_1_output_0']
414	Transpose	/vector_field/main_blocks.6/convnext.1/norm/Transpose	['/vector_field/main_blocks.6/convnext.1/Mul_1_output_0']	['/vector_field/main_blocks.6/convnext.1/norm/Transpose_output_0']
415	LayerNormalization	/vector_field/main_blocks.6/convnext.1/norm/norm/LayerNormalization	['/vector_field/main_blocks.6/convnext.1/norm/Transpose_output_0', 'tts.ttl.vector_field.main_blocks.6.convnext.1.norm.norm.weight', 'tts.ttl.vector_field.main_blocks.6.convnext.1.norm.norm.bias']	['/vector_field/main_blocks.6/convnext.1/norm/norm/LayerNormalization_output_0']
416	Transpose	/vector_field/main_blocks.6/convnext.1/norm/Transpose_1	['/vector_field/main_blocks.6/convnext.1/norm/norm/LayerNormalization_output_0']	['/vector_field/main_blocks.6/convnext.1/norm/Transpose_1_output_0']
417	Conv	/vector_field/main_blocks.6/convnext.1/pwconv1/Conv	['/vector_field/main_blocks.6/convnext.1/norm/Transpose_1_output_0', 'tts.ttl.vector_field.main_blocks.6.convnext.1.pwconv1.weight', 'tts.ttl.vector_field.main_blocks.6.convnext.1.pwconv1.bias']	['/vector_field/main_blocks.6/convnext.1/pwconv1/Conv_output_0']
418	Div	/vector_field/main_blocks.6/convnext.1/act/Div	['/vector_field/main_blocks.6/convnext.1/pwconv1/Conv_output_0', '/vector_field/main_blocks.0/convnext.0/act/Constant_output_0']	['/vector_field/main_blocks.6/convnext.1/act/Div_output_0']
419	Erf	/vector_field/main_blocks.6/convnext.1/act/Erf	['/vector_field/main_blocks.6/convnext.1/act/Div_output_0']	['/vector_field/main_blocks.6/convnext.1/act/Erf_output_0']
420	Add	/vector_field/main_blocks.6/convnext.1/act/Add	['/vector_field/main_blocks.6/convnext.1/act/Erf_output_0', '/vector_field/main_blocks.0/convnext.0/act/Constant_1_output_0']	['/vector_field/main_blocks.6/convnext.1/act/Add_output_0']
421	Mul	/vector_field/main_blocks.6/convnext.1/act/Mul	['/vector_field/main_blocks.6/convnext.1/pwconv1/Conv_output_0', '/vector_field/main_blocks.6/convnext.1/act/Add_output_0']	['/vector_field/main_blocks.6/convnext.1/act/Mul_output_0']
422	Mul	/vector_field/main_blocks.6/convnext.1/act/Mul_1	['/vector_field/main_blocks.6/convnext.1/act/Mul_output_0', '/vector_field/main_blocks.0/convnext.0/act/Constant_2_output_0']	['/vector_field/main_blocks.6/convnext.1/act/Mul_1_output_0']
423	Conv	/vector_field/main_blocks.6/convnext.1/pwconv2/Conv	['/vector_field/main_blocks.6/convnext.1/act/Mul_1_output_0', 'tts.ttl.vector_field.main_blocks.6.convnext.1.pwconv2.weight', 'tts.ttl.vector_field.main_blocks.6.convnext.1.pwconv2.bias']	['/vector_field/main_blocks.6/convnext.1/pwconv2/Conv_output_0']
424	Mul	/vector_field/main_blocks.6/convnext.1/Mul_2	['tts.ttl.vector_field.main_blocks.6.convnext.1.gamma', '/vector_field/main_blocks.6/convnext.1/pwconv2/Conv_output_0']	['/vector_field/main_blocks.6/convnext.1/Mul_2_output_0']
425	Add	/vector_field/main_blocks.6/convnext.1/Add	['/vector_field/main_blocks.6/convnext.1/Mul_output_0', '/vector_field/main_blocks.6/convnext.1/Mul_2_output_0']	['/vector_field/main_blocks.6/convnext.1/Add_output_0']
426	Mul	/vector_field/main_blocks.6/convnext.1/Mul_3	['/vector_field/main_blocks.6/convnext.1/Add_output_0', 'latent_mask']	['/vector_field/main_blocks.6/convnext.1/Mul_3_output_0']
427	Mul	/vector_field/main_blocks.6/convnext.2/Mul	['/vector_field/main_blocks.6/convnext.1/Mul_3_output_0', 'latent_mask']	['/vector_field/main_blocks.6/convnext.2/Mul_output_0']
428	Pad	/vector_field/main_blocks.6/convnext.2/dwconv/Pad	['/vector_field/main_blocks.6/convnext.2/Mul_output_0', '/vector_field/main_blocks.0/convnext.2/dwconv/Cast_output_0']	['/vector_field/main_blocks.6/convnext.2/dwconv/Pad_output_0']
429	Conv	/vector_field/main_blocks.6/convnext.2/dwconv/Conv	['/vector_field/main_blocks.6/convnext.2/dwconv/Pad_output_0', 'tts.ttl.vector_field.main_blocks.6.convnext.2.dwconv.weight', 'tts.ttl.vector_field.main_blocks.6.convnext.2.dwconv.bias']	['/vector_field/main_blocks.6/convnext.2/dwconv/Conv_output_0']
430	Mul	/vector_field/main_blocks.6/convnext.2/Mul_1	['/vector_field/main_blocks.6/convnext.2/dwconv/Conv_output_0', 'latent_mask']	['/vector_field/main_blocks.6/convnext.2/Mul_1_output_0']
431	Transpose	/vector_field/main_blocks.6/convnext.2/norm/Transpose	['/vector_field/main_blocks.6/convnext.2/Mul_1_output_0']	['/vector_field/main_blocks.6/convnext.2/norm/Transpose_output_0']
432	LayerNormalization	/vector_field/main_blocks.6/convnext.2/norm/norm/LayerNormalization	['/vector_field/main_blocks.6/convnext.2/norm/Transpose_output_0', 'tts.ttl.vector_field.main_blocks.6.convnext.2.norm.norm.weight', 'tts.ttl.vector_field.main_blocks.6.convnext.2.norm.norm.bias']	['/vector_field/main_blocks.6/convnext.2/norm/norm/LayerNormalization_output_0']
433	Transpose	/vector_field/main_blocks.6/convnext.2/norm/Transpose_1	['/vector_field/main_blocks.6/convnext.2/norm/norm/LayerNormalization_output_0']	['/vector_field/main_blocks.6/convnext.2/norm/Transpose_1_output_0']
434	Conv	/vector_field/main_blocks.6/convnext.2/pwconv1/Conv	['/vector_field/main_blocks.6/convnext.2/norm/Transpose_1_output_0', 'tts.ttl.vector_field.main_blocks.6.convnext.2.pwconv1.weight', 'tts.ttl.vector_field.main_blocks.6.convnext.2.pwconv1.bias']	['/vector_field/main_blocks.6/convnext.2/pwconv1/Conv_output_0']
